fy,sheet,row,code,account_code,list_no,seq,ward_col,work_name,project_cost_rs,provision_rs,prabhag_list,prabhag_nums,n_prabhag,prabhag_primary,prabhag_sub,ward_col_num,ward_col_sub
2019-20,A_Capital_List,3714,CE20E101/SF1-594,CE20E101,SF1,594,,"प्रभाग क्र. 41ब,मध्ये विविध परिसरात पावसाळी लाईन टाकणे",,1000000.0,"[(41, 'ब')]",[41],1,41.0,ब,,
2019-20,A_Capital_List,3715,CE20E101/SF1-595,CE20E101,SF1,595,,"प्रभाग क्र. 41ब, मध्ये विविध ठिकाणी पावसाळी लाईन दुरुस्ती करणे व तदनुषंगिक कामे करणे.",,1000000.0,"[(41, 'ब')]",[41],1,41.0,ब,,
2019-20,A_Capital_List,3716,CE20E101/SF1-596,CE20E101,SF1,596,,प्रभाग क्र. 41 क मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे करणे.,,1000000.0,"[(41, 'क')]",[41],1,41.0,क,,
2019-20,A_Capital_List,3717,CE20E101/SF1-597,CE20E101,SF1,597,,"प्रभाग क्र.१८ (स्विकृत) मध्ये शुक्रवार पेठ, गुरूवार पेठ परिसर व विविध ठिकाणच्या पावसाळी लाईन साफ करणे.",,1000000.0,"[(18, None)]",[18],1,18.0,,,
2020-21,A_Capital_List,3927,CE20E101/F1-12,CE20E101,F1,12,G,"प्रकल्प व्यवस्थापन करणे, सल्लागार फी व तद्नुषंगिक कामे करणे. (पुढील टप्यासाठी)",,12000000.0,[],[],0,,,,G
2020-21,A_Capital_List,3930,CE20E101/F1-11,CE20E101,F1,11,G,"पुणे शहरातील वारंवार पूरसदृष्य परिस्थिती निर्माण होणाऱ्या ठिकाणी पावसाळी पाण्याचा निचरा करणेकरिता पावसाळी लाईन टाकणे, नाला सुधारणा कामे करणे, कल्व्हर्ट बांधणे व तद्‌नुषंगिक कामे करणे (टप्पा क्र.3)",,320000000.0,[],[],0,,,,G
2020-21,A_Capital_List,3941,CE20E101/SF1-1,CE20E101,SF1,1,1A,प्रभाग क्र.1अ मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे,,1000000.0,"[(1, 'अ')]",[1],1,1.0,अ,1.0,A
2020-21,A_Capital_List,3942,CE20E101/SF1-2,CE20E101,SF1,2,2A,"प्रभाग क्र.2अ, मध्ये 509 चौक ते गार्डरूम येथे नव्याने रस्त्याच्या कडेने पावसाळी गटारे करणे",,5000000.0,"[(2, 'अ')]",[2],1,2.0,अ,2.0,A
2020-21,A_Capital_List,3943,CE20E101/SF1-3,CE20E101,SF1,3,2C,"प्रभाग क्र.2क,स्व.माजी महापौर भारत सावंत पाम उदयान शेजारी पावसाळी लाईन टाकणे",,1000000.0,"[(2, 'क')]",[2],1,2.0,क,2.0,C
2020-21,A_Capital_List,3944,CE20E101/SF1-4,CE20E101,SF1,4,2C,"प्रभाग क्र.2क,विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(2, 'क')]",[2],1,2.0,क,2.0,C
2020-21,A_Capital_List,3945,CE20E101/SF1-5,CE20E101,SF1,5,5B,"प्रभाग क्र.5ब,मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(5, 'ब')]",[5],1,5.0,ब,5.0,B
2020-21,A_Capital_List,3946,CE20E101/SF1-6,CE20E101,SF1,6,5C,प्रभाग क्र.5 क मध्ये वडगावशेरी मध्ये पावसाळी लाईन टाकणे,,1000000.0,"[(5, 'क')]",[5],1,5.0,क,5.0,C
2020-21,A_Capital_List,3947,CE20E101/SF1-7,CE20E101,SF1,7,5C,प्रभाग क्र.5 क मध्ये वडगावशेरी व परिसरात पावसाळी लाईन टाकणे व सुधारणा कामे करणे,,1000000.0,"[(5, 'क')]",[5],1,5.0,क,5.0,C
2020-21,A_Capital_List,3948,CE20E101/SF1-8,CE20E101,SF1,8,7B,"प्रभाग क्र.7ब,मधील जनवाडी वसाहत ते निलज्योती एम.आय.जी.पावसाळी लाईन दुरूस्त करणे",,1000000.0,"[(7, 'ब')]",[7],1,7.0,ब,7.0,B
2020-21,A_Capital_List,3949,CE20E101/SF1-9,CE20E101,SF1,9,9B,"प्रभाग क्र.9ब, मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(9, 'ब')]",[9],1,9.0,ब,9.0,B
2020-21,A_Capital_List,3950,CE20E101/SF1-10,CE20E101,SF1,10,10A,"प्रभाग क्र.10अ, मध्ये शांतीबन चौक परिसर व इतरत्र पावसाळी लाईन टाकणे",,1000000.0,"[(10, 'अ')]",[10],1,10.0,अ,10.0,A
2020-21,A_Capital_List,3951,CE20E101/SF1-11,CE20E101,SF1,11,10B,"प्रभाग क्र.10ब, मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(10, 'ब')]",[10],1,10.0,ब,10.0,B
2020-21,A_Capital_List,3952,CE20E101/SF1-12,CE20E101,SF1,12,10D,प्रभाग क्र.10ड अंतर्गत प्रभागातील विविध ठिकाणी पावसाळी लाईन टाकणे,,1000000.0,"[(10, 'ड')]",[10],1,10.0,ड,10.0,D
2020-21,A_Capital_List,3953,CE20E101/SF1-13,CE20E101,SF1,13,11A,"प्रभाग क्र.11 अ, मध्ये सोसायट्या परिसरात विविध ठिकाणी मोठया व्यासाच्या पावसाळी लाईन टाकणे.",,1000000.0,"[(11, 'अ')]",[11],1,11.0,अ,11.0,A
2020-21,A_Capital_List,3954,CE20E101/SF1-14,CE20E101,SF1,14,12A,"प्रभाग क्र. 12 अ, मध्ये कोथरूड गावठाण परिसरात पावसाळी लाईन टाकणे व दुरुस्ती विषयक कामे करणे.",,1000000.0,"[(12, 'अ')]",[12],1,12.0,अ,12.0,A
2020-21,A_Capital_List,3955,CE20E101/SF1-15,CE20E101,SF1,15,12A,"प्रभाग क्र. 12 अ, मध्ये लक्ष्मीनगर डहाणूकर कॉलनी परिसरात पावसाळी लाईन टाकणे व दुरुस्ती विषयक कामे करणे.",,1000000.0,"[(12, 'अ')]",[12],1,12.0,अ,12.0,A
2020-21,A_Capital_List,3956,CE20E101/SF1-16,CE20E101,SF1,16,12A,"प्रभाग क्र. 12 अ, मध्ये गुजरात कॉलनी परिसरात पावसाळी लाईन टाकणे व दुरुस्ती विषयक कामे करणे.",,1000000.0,"[(12, 'अ')]",[12],1,12.0,अ,12.0,A
2020-21,A_Capital_List,3957,CE20E101/SF1-17,CE20E101,SF1,17,12A,"प्रभाग क्र. 12 अ, मध्ये विवेकानंद कॉलनी परिसरात पावसाळी लाईन टाकणे व दुरुस्ती विषयक कामे करणे.",,1000000.0,"[(12, 'अ')]",[12],1,12.0,अ,12.0,A
2020-21,A_Capital_List,3958,CE20E101/SF1-18,CE20E101,SF1,18,12A,"प्रभाग क्र. 12 अ, मध्ये गणेश कॉलनी परिसरात पावसाळी लाईन टाकणे व दुरुस्ती विषयक कामे करणे.",,1000000.0,"[(12, 'अ')]",[12],1,12.0,अ,12.0,A
2020-21,A_Capital_List,3959,CE20E101/SF1-19,CE20E101,SF1,19,13A,"प्रभाग क्र. 13 अ, मध्ये अनुरेखा सोसायटी येथे पावसाळी लाईन टाकणे.",,1000000.0,"[(13, 'अ')]",[13],1,13.0,अ,13.0,A
2020-21,A_Capital_List,3960,CE20E101/SF1-20,CE20E101,SF1,20,13A,"प्रभाग क्र. 13 अ, मध्ये शैलेश सोसायटी ते पेगसेस चौक येथे व विविध ठिकाणी पावसाळी लाईन टाकणे.",,1000000.0,"[(13, 'अ')]",[13],1,13.0,अ,13.0,A
2020-21,A_Capital_List,3961,CE20E101/SF1-21,CE20E101,SF1,21,13A,"प्रभाग क्र. 13 अ, मध्ये 7 चाळ परिसरात पावसाळी लाईन टाकणे.",,1000000.0,"[(13, 'अ')]",[13],1,13.0,अ,13.0,A
2020-21,A_Capital_List,3962,CE20E101/SF1-22,CE20E101,SF1,22,13C,"प्रभाग क्र. 13 क, मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे.",,1000000.0,"[(13, 'क')]",[13],1,13.0,क,13.0,C
2020-21,A_Capital_List,3963,CE20E101/SF1-23,CE20E101,SF1,23,13D,"प्रभाग क्र. 13 ड, मध्ये शैलेश सोसायटी येथे पावसाळी गटार (French Drainage) बांधणे.",,2000000.0,"[(13, 'ड')]",[13],1,13.0,ड,13.0,D
2020-21,A_Capital_List,3964,CE20E101/SF1-24,CE20E101,SF1,24,15B,"प्रभाग क्र. 15 ब, मध्ये सदाशिव पेठ परिसरात व प्रभागात पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.",,1000000.0,"[(15, 'ब')]",[15],1,15.0,ब,15.0,B
2020-21,A_Capital_List,3965,CE20E101/SF1-25,CE20E101,SF1,25,15B,"प्रभाग क्र. 15 ब, मध्ये नारायण पेठ परिसरात व प्रभागात पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.",,1000000.0,"[(15, 'ब')]",[15],1,15.0,ब,15.0,B
2020-21,A_Capital_List,3966,CE20E101/SF1-26,CE20E101,SF1,26,15D,"प्रभाग क्र. 15 ड, मध्ये सदाशिव पेठ परिसरात व प्रभागात पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.",,1000000.0,"[(15, 'ड')]",[15],1,15.0,ड,15.0,D
2020-21,A_Capital_List,3967,CE20E101/SF1-27,CE20E101,SF1,27,15D,"प्रभाग क्र. 15 ड, मध्ये नारायण पेठ परिसरात व प्रभागात पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.",,1000000.0,"[(15, 'ड')]",[15],1,15.0,ड,15.0,D
2020-21,A_Capital_List,3968,CE20E101/SF1-28,CE20E101,SF1,28,16C,"प्रभाग क्र. 16 क, मध्ये 15 ऑगस्ट चौक ते हॉटेल पद्माकृष्णा पारगे चौक पावसाळी गटार करणे. (भाग 1)",,500000.0,"[(16, 'क')]",[16],1,16.0,क,16.0,C
2020-21,A_Capital_List,3969,CE20E101/SF1-29,CE20E101,SF1,29,17B,"प्रभाग क्र. 17 ब, मध्ये 246 गणेश पेठ ते मौलाना अब्दुल कलम आजाद पावसाळी लाइन टाकणे.",,1000000.0,"[(17, 'ब')]",[17],1,17.0,ब,17.0,B
2020-21,A_Capital_List,3970,CE20E101/SF1-30,CE20E101,SF1,30,17B,"प्रभाग क्र. 17 ब, मध्ये पांगुळ आळी परिसरात जी.के.ट्रेडर्स गणेश पेठ या ठिकाणी पावसाळी लाइन टाकणे.",,1000000.0,"[(17, 'ब')]",[17],1,17.0,ब,17.0,B
2020-21,A_Capital_List,3971,CE20E101/SF1-31,CE20E101,SF1,31,18B,"प्रभाग क्र.18ब,मधील जैन मंदिर ते सुभानशा दर्गा पावसाळी/ड्रेनेज लाईन टाकणे",,1000000.0,"[(18, 'ब')]",[18],1,18.0,ब,18.0,B
2020-21,A_Capital_List,3972,CE20E101/SF1-32,CE20E101,SF1,32,18D,"प्रभाग क्र. 18 ड, मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे",,1000000.0,"[(18, 'ड')]",[18],1,18.0,ड,18.0,D
2020-21,A_Capital_List,3973,CE20E101/SF1-33,CE20E101,SF1,33,20C,"प्रभाग क्र. 20 क, मध्ये विविध ठिकाणी रस्ते विकसित करणे व पावसाळी लाईन टाकणे व तदनुषंगिक कामे करणे.",,1000000.0,"[(20, 'क')]",[20],1,20.0,क,20.0,C
2020-21,A_Capital_List,3974,CE20E101/SF1-34,CE20E101,SF1,34,20D,प्रभाग क्र. 20 ड मध्ये सेंट मिराज स्कूल समोर पावसाळी लाईन टाकणे.,,1000000.0,"[(20, 'ड')]",[20],1,20.0,ड,20.0,D
2020-21,A_Capital_List,3975,CE20E101/SF1-35,CE20E101,SF1,35,20D,प्रभाग क्र. 20 ड मध्ये विविध ठिकाणी पावसाळी लाईन टाकणे.,,1000000.0,"[(20, 'ड')]",[20],1,20.0,ड,20.0,D
2020-21,A_Capital_List,3976,CE20E101/SF1-36,CE20E101,SF1,36,21C,"प्रभाग क्र.21क,हडपसर औद्योगिक वसाहत पावसाळी गटारे करणे",,1000000.0,"[(21, 'क')]",[21],1,21.0,क,21.0,C
2020-21,A_Capital_List,3977,CE20E101/SF1-37,CE20E101,SF1,37,22B,प्रभाग क्र.22ब मध्ये विविध ठिकाणी पावसाळी लाईन विषयक कामे करणे व तदनुषंगिक कामे करणे,,1000000.0,"[(22, 'ब')]",[22],1,22.0,ब,22.0,B
2020-21,A_Capital_List,3978,CE20E101/SF1-38,CE20E101,SF1,38,23C,प्रभाग क्र. 23 क मध्ये स.नं. 34 दगडखाणी मधील पावसाचे पाणी बाहेर काढण्यासाठी पावसाळी लाईन मारणे.,,3000000.0,"[(23, 'क')]",[23],1,23.0,क,23.0,C
