fy,table,sheet,sr,col0_wardnumbers,ward_office,account_code,dept,amount_lakh
2024-25,WardOfficePlan,WardOfficePlan2425,4.0,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,
2024-25,WardOfficePlan,WardOfficePlan2425,4.0,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
2024-25,WardOfficePlan,WardOfficePlan2425,4.0,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,4.0,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,4.0,"8, 9",औंध - बाणेर क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,
2024-25,WardOfficePlan,WardOfficePlan2425,5.0,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,
2024-25,WardOfficePlan,WardOfficePlan2425,5.0,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,
2024-25,WardOfficePlan,WardOfficePlan2425,5.0,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
2024-25,WardOfficePlan,WardOfficePlan2425,5.0,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,5.0,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,5.0,"7, 14",शिवाजीनगर - घोले रोड क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,
2024-25,WardOfficePlan,WardOfficePlan2425,6.0,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,
2024-25,WardOfficePlan,WardOfficePlan2425,6.0,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,
2024-25,WardOfficePlan,WardOfficePlan2425,6.0,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
2024-25,WardOfficePlan,WardOfficePlan2425,6.0,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,6.0,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,6.0,"10, 11, 12",कोथरूड - बावधन क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,
2024-25,WardOfficePlan,WardOfficePlan2425,7.0,"35, 39, 40, 42**",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,105.0
2024-25,WardOfficePlan,WardOfficePlan2425,7.0,"35, 39, 40, 42**",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,80.0
2024-25,WardOfficePlan,WardOfficePlan2425,7.0,"35, 39, 40, 42**",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,10.0
2024-25,WardOfficePlan,WardOfficePlan2425,7.0,"35, 39, 40, 42**",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,7.0,"35, 39, 40, 42**",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,10.0
2024-25,WardOfficePlan,WardOfficePlan2425,7.0,"35, 39, 40, 42**",धनकवडी - सहकारनगर क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,100.0
2024-25,WardOfficePlan,WardOfficePlan2425,8.0,"30, 33, 34, 42**",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,75.0
2024-25,WardOfficePlan,WardOfficePlan2425,8.0,"30, 33, 34, 42**",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,10.0
2024-25,WardOfficePlan,WardOfficePlan2425,8.0,"30, 33, 34, 42**",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,23.0
2024-25,WardOfficePlan,WardOfficePlan2425,8.0,"30, 33, 34, 42**",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,8.0,"30, 33, 34, 42**",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,8.0,"30, 33, 34, 42**",सिंहगड रोड क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,10.0
2024-25,WardOfficePlan,WardOfficePlan2425,9.0,"13, 31, 32, 42**",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,135.0
2024-25,WardOfficePlan,WardOfficePlan2425,9.0,"13, 31, 32, 42**",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,100.0
2024-25,WardOfficePlan,WardOfficePlan2425,9.0,"13, 31, 32, 42**",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,65.0
2024-25,WardOfficePlan,WardOfficePlan2425,9.0,"13, 31, 32, 42**",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,35.0
2024-25,WardOfficePlan,WardOfficePlan2425,9.0,"13, 31, 32, 42**",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,9.0,"13, 31, 32, 42**",वारजे - कर्वेनगर क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,90.0
2024-25,WardOfficePlan,WardOfficePlan2425,10.0,"22, 23, 26, 42**",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,131.0
2024-25,WardOfficePlan,WardOfficePlan2425,10.0,"22, 23, 26, 42**",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,64.0
2024-25,WardOfficePlan,WardOfficePlan2425,10.0,"22, 23, 26, 42**",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,10.0
2024-25,WardOfficePlan,WardOfficePlan2425,10.0,"22, 23, 26, 42**",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,10.0,"22, 23, 26, 42**",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,10.0,"22, 23, 26, 42**",हडपसर - मुंढवा क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,180.0
2024-25,WardOfficePlan,WardOfficePlan2425,11.0,"24***, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,60.0
2024-25,WardOfficePlan,WardOfficePlan2425,11.0,"24***, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,
2024-25,WardOfficePlan,WardOfficePlan2425,11.0,"24***, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
2024-25,WardOfficePlan,WardOfficePlan2425,11.0,"24***, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,5.0
2024-25,WardOfficePlan,WardOfficePlan2425,11.0,"24***, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,11.0,"24***, 25, 27",वानवडी - रामटेकडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,70.0
2024-25,WardOfficePlan,WardOfficePlan2425,12.0,"38, 41, 42**",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,177.0
2024-25,WardOfficePlan,WardOfficePlan2425,12.0,"38, 41, 42**",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,119.0
2024-25,WardOfficePlan,WardOfficePlan2425,12.0,"38, 41, 42**",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
2024-25,WardOfficePlan,WardOfficePlan2425,12.0,"38, 41, 42**",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,12.0,"38, 41, 42**",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,12.0,"38, 41, 42**",कोंढवा - येवलेवाडी क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,104.0
2024-25,WardOfficePlan,WardOfficePlan2425,13.0,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,
2024-25,WardOfficePlan,WardOfficePlan2425,13.0,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,
2024-25,WardOfficePlan,WardOfficePlan2425,13.0,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
2024-25,WardOfficePlan,WardOfficePlan2425,13.0,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,FE14A118,Slum,
2024-25,WardOfficePlan,WardOfficePlan2425,13.0,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,ZE16A115,WaterSupply,
2024-25,WardOfficePlan,WardOfficePlan2425,13.0,"15, 16, 29",कसबा - विश्रामबागवाडा क्षेत्रीय कार्यालय एकूण बेरीज,ZE16B113,Sewerage_foul,
2024-25,WardOfficePlan,WardOfficePlan2425,14.0,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,CE20A176,Roads,
2024-25,WardOfficePlan,WardOfficePlan2425,14.0,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,CE20C118,Electrical,
2024-25,WardOfficePlan,WardOfficePlan2425,14.0,"17, 18, 19",भवानी पेठ क्षेत्रीय कार्यालय एकूण बेरीज,CE22A114,Buildings,
